Time,Channel A
(s),(V)

0.65633996,5.11093500
0.65635996,5.10544100
0.65637996,5.10544100
0.65639996,5.11093500
0.65641996,5.11093500
0.65643996,5.11093500
0.65645996,5.11093500
0.65647996,5.11093500
0.65649996,5.11093500
0.65651996,5.11093500
0.65653996,5.11093500
0.65655996,5.11093500
0.65657996,5.11093500
0.65659996,5.11093500
0.65661996,5.11093500
0.65663996,5.11093500
0.65665996,5.11093500
0.65667996,5.11673400
0.65669996,5.11673400
0.65671996,5.11673400
0.65673996,5.11673400
0.65675996,5.11673400
0.65677996,5.11673400
0.65679996,5.11673400
0.65681996,5.11673400
0.65683996,5.11673400
0.65685996,5.11673400
0.65687996,5.11673400
0.65689996,5.11673400
0.65691996,5.11673400
0.65693996,5.11673400
0.65695996,5.11673400
0.65697996,5.11673400
0.65699996,5.11673400
0.65701996,5.11673400
0.65703996,5.11673400
0.65705996,5.11673400
0.65707996,5.11673400
0.65709996,5.11673400
0.65711996,5.11673400
0.65713996,5.11673400
0.65715996,5.11673400
0.65717996,5.11673400
0.65719996,5.11673400
0.65721996,5.11673400
0.65723996,5.11673400
0.65725996,5.11673400
0.65727996,5.11673400
0.65729996,5.11673400
0.65731996,5.11673400
0.65733996,5.11673400
0.65735996,5.11673400
0.65737996,5.11673400
0.65739996,5.11673400
0.65741996,5.11673400
0.65743996,5.11673400
0.65745996,5.11673400
0.65747996,5.11673400
0.65749996,5.11673400
0.65751996,5.11673400
0.65753996,5.11673400
0.65755996,5.11673400
0.65757996,5.11673400
0.65759996,5.11673400
0.65761996,5.11673400
0.65763996,5.11673400
0.65765996,5.11673400
0.65767996,5.11673400
0.65769996,5.11673400
0.65771996,5.11673400
0.65773996,5.11673400
0.65775996,5.11673400
0.65777996,5.11673400
0.65779996,5.11673400
0.65781996,5.11673400
0.65783996,5.11673400
0.65785996,5.11673400
0.65787996,5.11673400
0.65789996,5.11673400
0.65791996,5.11673400
0.65793996,5.11673400
0.65795996,5.11673400
0.65797996,5.11673400
0.65799996,5.11673400
0.65801996,5.11673400
0.65803996,5.11673400
0.65805996,5.11673400
0.65807996,5.11673400
0.65809996,5.11673400
0.65811996,5.11673400
0.65813996,5.11673400
0.65815996,5.11673400
0.65817996,5.11673400
0.65819996,5.11673400
0.65821996,5.11673400
0.65823996,5.11673400
0.65825996,5.11673400
0.65827996,5.11673400
0.65829996,5.11673400
0.65831996,5.11673400
0.65833996,5.11673400
0.65835996,5.11673400
0.65837996,5.11673400
0.65839996,5.11673400
0.65841996,5.11673400
0.65843996,5.11673400
0.65845996,5.11673400
0.65847996,5.11673400
0.65849996,5.11673400
0.65851996,5.11673400
0.65853996,5.11673400
0.65855996,5.11673400
0.65857996,5.11673400
0.65859996,5.11673400
0.65861996,5.11673400
0.65863996,5.11673400
0.65865996,5.11673400
0.65867996,5.11673400
0.65869996,5.11673400
0.65871996,5.11673400
0.65873996,5.11673400
0.65875996,5.11673400
0.65877996,5.11673400
0.65879996,5.11673400
0.65881996,5.11673400
0.65883996,5.11673400
0.65885996,5.11673400
0.65887996,5.11673400
0.65889996,5.11673400
0.65891996,5.11673400
0.65893996,5.11673400
0.65895996,5.11673400
0.65897996,5.11673400
0.65899996,5.11673400
0.65901996,5.11673400
0.65903996,5.11673400
0.65905996,5.11673400
0.65907996,5.11673400
0.65909996,5.11673400
0.65911996,5.11673400
0.65913996,5.11673400
0.65915996,5.11673400
0.65917996,5.11673400
0.65919996,5.11673400
0.65921996,5.11673400
0.65923996,5.11673400
0.65925996,5.11673400
0.65927996,5.11673400
0.65929996,5.11673400
0.65931996,5.11673400
0.65933996,5.11673400
0.65935996,5.11673400
0.65937996,5.11673400
0.65939996,5.11673400
0.65941996,5.11673400
0.65943996,5.11673400
0.65945996,5.11673400
0.65947996,5.11673400
0.65949996,5.11673400
0.65951996,5.11673400
0.65953996,5.11673400
0.65955996,5.11673400
0.65957996,5.11673400
0.65959996,5.11673400
0.65961996,5.11673400
0.65963996,5.11673400
0.65965996,5.11673400
0.65967996,5.11673400
0.65969996,5.11673400
0.65971996,5.11673400
0.65973996,5.11673400
0.65975996,5.11673400
0.65977996,5.11673400
0.65979996,5.11673400
0.65981996,5.11673400
0.65983996,5.11673400
0.65985996,5.11673400
0.65987996,5.11673400
0.65989996,5.11673400
0.65991996,5.11673400
0.65993996,5.11673400
0.65995996,5.11673400
0.65997996,5.11093500
0.65999996,5.11093500
0.66001996,5.11093500
0.66003996,5.11093500
0.66005996,5.11093500
0.66007996,5.11093500
0.66009996,5.11093500
0.66011996,5.11093500
0.66013996,5.11093500
0.66015996,5.11093500
0.66017996,5.11093500
0.66019996,5.11093500
0.66021996,5.11093500
0.66023996,5.11093500
0.66025996,5.11093500
0.66027996,5.11093500
0.66029996,5.11673400
0.66031996,5.11673400
0.66033996,5.11673400
0.66035996,5.11673400
0.66037996,5.11673400
0.66039996,5.11673400
0.66041996,5.11673400
0.66043996,5.11673400
0.66045996,5.11673400
0.66047996,5.11673400
0.66049996,5.11673400
0.66051996,5.11673400
0.66053996,5.11673400
0.66055996,5.11673400
0.66057996,5.11673400
0.66059996,5.11673400
0.66061996,5.11673400
0.66063996,5.11673400
0.66065996,5.11673400
0.66067996,5.11673400
0.66069996,5.11673400
0.66071996,5.11673400
0.66073996,5.11673400
0.66075996,5.11673400
0.66077996,5.11673400
0.66079996,5.11673400
0.66081996,5.11093500
0.66083996,5.11093500
0.66085996,5.11093500
0.66087996,5.11093500
0.66089996,5.11093500
0.66091996,5.11093500
0.66093996,5.11093500
0.66095996,5.11093500
0.66097996,5.11093500
0.66099996,5.11093500
0.66101996,5.11093500
0.66103996,5.11093500
0.66105996,5.11093500
0.66107996,5.11093500
0.66109996,5.11093500
0.66111996,5.11093500
0.66113996,5.11673400
0.66115996,5.11673400
0.66117996,5.11673400
0.66119996,5.11673400
0.66121996,5.11673400
0.66123996,5.11673400
0.66125996,5.11673400
0.66127996,5.11673400
0.66129996,5.11673400
0.66131996,5.11093500
0.66133996,5.11093500
0.66135996,5.11093500
0.66137996,5.11093500
0.66139996,5.11093500
0.66141996,5.11093500
0.66143996,5.11093500
0.66145996,5.11093500
0.66147996,5.11093500
0.66149996,5.11093500
0.66151996,5.11093500
0.66153996,5.11093500
0.66155996,5.11093500
0.66157996,5.11093500
0.66159996,5.11093500
0.66161996,5.11093500
0.66163996,5.11673400
0.66165996,5.11673400
0.66167996,5.11673400
0.66169996,5.11673400
0.66171996,5.11673400
0.66173996,5.11673400
0.66175996,5.11673400
0.66177996,5.11673400
0.66179996,5.11673400
0.66181996,5.11673400
0.66183996,5.11673400
0.66185996,5.11673400
0.66187996,5.11673400
0.66189996,5.11673400
0.66191996,5.11673400
0.66193996,5.11673400
0.66195996,5.11673400
0.66197996,5.11673400
0.66199996,5.11673400
0.66201996,5.11673400
0.66203996,5.11673400
0.66205996,5.11673400
0.66207996,5.11673400
0.66209996,5.11673400
0.66211996,5.11673400
0.66213996,5.11673400
0.66215996,5.11673400
0.66217996,5.11673400
0.66219996,5.11673400
0.66221996,5.11673400
0.66223996,5.11673400
0.66225996,5.11673400
0.66227996,5.11673400
0.66229996,5.11673400
0.66231996,5.11673400
0.66233996,5.11673400
0.66235996,5.11673400
0.66237996,5.11673400
0.66239996,5.11673400
0.66241996,5.11673400
0.66243996,5.11673400
0.66245996,5.11673400
0.66247996,5.11673400
0.66249996,5.11673400
0.66251996,5.11673400
0.66253996,5.11673400
0.66255996,5.11673400
0.66257996,5.11673400
0.66259996,5.11673400
0.66261996,5.11673400
0.66263996,5.11673400
0.66265996,5.11673400
0.66267996,5.11673400
0.66269996,5.11673400
0.66271996,5.11673400
0.66273996,5.11673400
0.66275996,5.11673400
0.66277996,5.11673400
0.66279996,5.11673400
0.66281996,5.11673400
0.66283996,5.11673400
0.66285996,5.11673400
0.66287996,5.11673400
0.66289996,5.11673400
0.66291996,5.11673400
0.66293996,5.11673400
0.66295996,5.11673400
0.66297996,5.11673400
0.66299996,5.11673400
0.66301996,5.11673400
0.66303996,5.11673400
0.66305996,5.11673400
0.66307996,5.11673400
0.66309996,5.11673400
0.66311996,5.11673400
0.66313996,5.11673400
0.66315996,5.11673400
0.66317996,5.11673400
0.66319996,5.11673400
0.66321996,5.11673400
0.66323996,5.11673400
0.66325996,5.11673400
0.66327996,5.11673400
0.66329996,5.11673400
0.66331996,5.11673400
0.66333996,5.11673400
0.66335996,5.11673400
0.66337996,5.11673400
0.66339996,5.12222700
0.66341996,5.12222700
0.66343996,5.12222700
0.66345996,5.12222700
0.66347996,5.12222700
0.66349996,5.12222700
0.66351996,5.12222700
0.66353996,5.12222700
0.66355996,5.12222700
0.66357996,5.12222700
0.66359996,5.12222700
0.66361996,5.12222700
0.66363996,5.12222700
0.66365996,5.12222700
0.66367996,5.12222700
0.66369996,5.12222700
0.66371996,5.11673400
0.66373996,5.11673400
0.66375996,5.11673400
0.66377996,5.11673400
0.66379996,5.11673400
0.66381996,5.11673400
0.66383996,5.11673400
0.66385996,5.11673400
0.66387996,5.11673400
0.66389996,5.11673400
0.66391996,5.11673400
0.66393996,5.11673400
0.66395996,5.11673400
0.66397996,5.11673400
0.66399996,5.11673400
0.66401996,5.11673400
0.66403996,5.11673400
0.66405996,5.11673400
0.66407996,5.11673400
0.66409996,5.11673400
0.66411996,5.11673400
0.66413996,5.11673400
0.66415996,5.11673400
0.66417996,5.11673400
0.66419996,5.11673400
0.66421996,5.11673400
0.66423996,5.11673400
0.66425996,5.11673400
0.66427996,5.11673400
0.66429996,5.11673400
0.66431996,5.11673400
0.66433996,5.11673400
0.66435996,5.11673400
0.66437996,5.11673400
0.66439996,5.11673400
0.66441996,5.11673400
0.66443996,5.11673400
0.66445996,5.11673400
0.66447996,5.11673400
0.66449996,5.11673400
0.66451996,5.11673400
0.66453996,5.11673400
0.66455996,5.11673400
0.66457996,5.11673400
0.66459996,5.11673400
0.66461996,5.11673400
0.66463996,5.11673400
0.66465996,5.11673400
0.66467996,5.11673400
0.66469996,5.11673400
0.66471996,5.11673400
0.66473996,5.11673400
0.66475996,5.11673400
0.66477996,5.11673400
0.66479996,5.11673400
0.66481996,5.11673400
0.66483996,5.11673400
0.66485996,5.11673400
0.66487996,5.11673400
0.66489996,5.11673400
0.66491996,5.11673400
0.66493996,5.11673400
0.66495996,5.11673400
0.66497996,5.11673400
0.66499996,5.11673400
0.66501996,5.12222700
0.66503996,5.12222700
0.66505996,5.12222700
0.66507996,5.12222700
0.66509996,5.12222700
0.66511996,5.12222700
0.66513996,5.12222700
0.66515996,5.12222700
0.66517996,5.12222700
0.66519996,5.12222700
0.66521996,5.12222700
0.66523996,5.12222700
0.66525996,5.12222700
0.66527996,5.12222700
0.66529996,5.12222700
0.66531996,5.12222700
0.66533996,5.11673400
0.66535996,5.11673400
0.66537996,5.11673400
0.66539996,5.11673400
0.66541996,5.11673400
0.66543996,5.11673400
0.66545996,5.11673400
0.66547996,5.11673400
0.66549996,5.11673400
0.66551996,5.11673400
0.66553996,5.11673400
0.66555996,5.11673400
0.66557996,5.11673400
0.66559996,5.11673400
0.66561996,5.11673400
0.66563996,5.11673400
0.66565996,5.11673400
0.66567996,5.11673400
0.66569996,5.11673400
0.66571996,5.11673400
0.66573996,5.11673400
0.66575996,5.11673400
0.66577996,5.11673400
0.66579996,5.11673400
0.66581996,5.11673400
0.66583996,5.11673400
0.66585996,5.11673400
0.66587996,5.11673400
0.66589996,5.11673400
0.66591996,5.11673400
0.66593996,5.11673400
0.66595996,5.11673400
0.66597996,5.11673400
0.66599996,5.11673400
0.66601996,5.11673400
0.66603996,5.11673400
0.66605996,5.11673400
0.66607996,5.11673400
0.66609996,5.11673400
0.66611996,5.11673400
0.66613996,5.11673400
0.66615996,5.11673400
0.66617996,5.11673400
0.66619996,5.11673400
0.66621996,5.11673400
0.66623996,5.11673400
0.66625996,5.11673400
0.66627996,5.11673400
0.66629996,5.11673400
0.66631996,5.11673400
0.66633996,5.11673400
0.66635996,5.11673400
0.66637996,5.11673400
0.66639996,5.11673400
0.66641996,5.11673400
0.66643996,5.11673400
0.66645996,5.11673400
0.66647996,5.11673400
0.66649996,5.11673400
0.66651996,5.11673400
0.66653996,5.11673400
0.66655996,5.11673400
0.66657996,5.11673400
0.66659996,5.11673400
0.66661996,5.11673400
0.66663996,5.11673400
0.66665996,5.11673400
0.66667996,5.11673400
0.66669996,5.11673400
0.66671996,5.11673400
0.66673996,5.11673400
0.66675996,5.11673400
0.66677996,5.11673400
0.66679996,5.11673400
0.66681996,5.11673400
0.66683996,5.11673400
0.66685996,5.11673400
0.66687996,5.11673400
0.66689996,5.11673400
0.66691996,5.11673400
0.66693996,5.11673400
0.66695996,5.11673400
0.66697996,5.11673400
0.66699996,5.11673400
0.66701996,5.11673400
0.66703996,5.11673400
0.66705996,5.11673400
0.66707996,5.11673400
0.66709996,5.11673400
0.66711996,5.11673400
0.66713996,5.11673400
0.66715996,5.11673400
0.66717996,5.11673400
0.66719996,5.11673400
0.66721996,5.11673400
0.66723996,5.11673400
0.66725996,5.11673400
0.66727996,5.11673400
0.66729996,5.11673400
0.66731996,5.11673400
0.66733996,5.11673400
0.66735996,5.11673400
0.66737996,5.11673400
0.66739996,5.11673400
0.66741996,5.11673400
0.66743996,5.11673400
0.66745996,5.11673400
0.66747996,5.11673400
0.66749996,5.11673400
0.66751996,5.11673400
0.66753996,5.11673400
0.66755996,5.11673400
0.66757996,5.11673400
0.66759996,5.11673400
0.66761996,5.11673400
0.66763996,5.11673400
0.66765996,5.11673400
0.66767996,5.11673400
0.66769996,5.11673400
0.66771996,5.11673400
0.66773996,5.11673400
0.66775996,5.11673400
0.66777996,5.11673400
0.66779996,5.11673400
0.66781996,5.11673400
0.66783996,5.11673400
0.66785996,5.11673400
0.66787996,5.11673400
0.66789996,5.11673400
0.66791996,5.11673400
0.66793996,5.11673400
0.66795996,5.11673400
0.66797996,5.11673400
0.66799996,5.11673400
0.66801996,5.11673400
0.66803996,5.11673400
0.66805996,5.11673400
0.66807996,5.11673400
0.66809996,5.11673400
0.66811996,5.11673400
0.66813996,5.11673400
0.66815996,5.11673400
0.66817996,5.11673400
0.66819996,5.11673400
0.66821996,5.11673400
0.66823996,5.11673400
0.66825996,5.11673400
0.66827996,5.11093500
0.66829996,5.11093500
0.66831996,5.11093500
0.66833996,5.11093500
0.66835996,5.11093500
0.66837996,5.11093500
0.66839996,5.11093500
0.66841996,5.11093500
0.66843996,5.11093500
0.66845996,5.11093500
0.66847996,5.11093500
0.66849996,5.11093500
0.66851996,5.11093500
0.66853996,5.11093500
0.66855996,5.11093500
0.66857996,5.11093500
0.66859996,5.11673400
0.66861996,5.11673400
0.66863996,5.11673400
0.66865996,5.11673400
0.66867996,5.11673400
0.66869996,5.11673400
0.66871996,5.11673400
0.66873996,5.11673400
0.66875996,5.11673400
0.66877996,5.11673400
0.66879996,5.11673400
0.66881996,5.11673400
0.66883996,5.11673400
0.66885996,5.11673400
0.66887996,5.11673400
0.66889996,5.11673400
0.66891996,5.11673400
0.66893996,5.11673400
0.66895996,5.11673400
0.66897996,5.11673400
0.66899996,5.11673400
0.66901996,5.11673400
0.66903996,5.11673400
0.66905996,5.11673400
0.66907996,5.11673400
0.66909996,5.11673400
0.66911996,5.11673400
0.66913996,5.11673400
0.66915996,5.11673400
0.66917996,5.11673400
0.66919996,5.11673400
0.66921996,5.11673400
0.66923996,5.11673400
0.66925996,5.11673400
0.66927996,5.11673400
0.66929996,5.11673400
0.66931996,5.11673400
0.66933996,5.11673400
0.66935996,5.11673400
0.66937996,5.11673400
0.66939996,5.11673400
0.66941996,5.11673400
0.66943996,5.11673400
0.66945996,5.11673400
0.66947996,5.11673400
0.66949996,5.11673400
0.66951996,5.11673400
0.66953996,5.11673400
0.66955996,5.11673400
0.66957996,5.11673400
0.66959996,5.11673400
0.66961996,5.11673400
0.66963996,5.11673400
0.66965996,5.11673400
0.66967996,5.11673400
0.66969996,5.11673400
0.66971996,5.11673400
0.66973996,5.11673400
0.66975996,5.11673400
0.66977996,5.11673400
0.66979996,5.11673400
0.66981996,5.11673400
0.66983996,5.11673400
0.66985996,5.11673400
0.66987996,5.11673400
0.66989996,5.11673400
0.66991996,5.11673400
0.66993996,5.11673400
0.66995996,5.11673400
0.66997996,5.11673400
0.66999996,5.11673400
0.67001996,5.11673400
0.67003996,5.11673400
0.67005996,5.11673400
0.67007996,5.11673400
0.67009996,5.11673400
0.67011996,5.11673400
0.67013996,5.11673400
0.67015996,5.11673400
0.67017996,5.11673400
0.67019996,5.11673400
0.67021996,5.11673400
0.67023996,5.11673400
0.67025996,5.11673400
0.67027996,5.11673400
0.67029996,5.11673400
0.67031996,5.11673400
0.67033996,5.11673400
0.67035996,5.11673400
0.67037996,5.11673400
0.67039996,5.11673400
0.67041996,5.11673400
0.67043996,5.11673400
0.67045996,5.11673400
0.67047996,5.11673400
0.67049996,5.11673400
0.67051996,5.11673400
0.67053996,5.11673400
0.67055996,5.11673400
0.67057996,5.11673400
0.67059996,5.11673400
0.67061996,5.11673400
0.67063996,5.11673400
0.67065996,5.11673400
0.67067996,5.11673400
0.67069996,5.11673400
0.67071996,5.11673400
0.67073996,5.11673400
0.67075996,5.11673400
0.67077996,5.11673400
0.67079996,5.11673400
0.67081996,5.11673400
0.67083996,5.11673400
0.67085996,5.11673400
0.67087996,5.11673400
0.67089996,5.11673400
0.67091996,5.11673400
0.67093996,5.11673400
0.67095996,5.11673400
0.67097996,5.11673400
0.67099996,5.11673400
0.67101996,5.11673400
0.67103996,5.11673400
0.67105996,5.11673400
0.67107996,5.11673400
0.67109996,5.11673400
0.67111996,5.11673400
0.67113996,5.11673400
0.67115996,5.11673400
0.67117996,5.11673400
0.67119996,5.11673400
0.67121996,5.11673400
0.67123996,5.11673400
0.67125996,5.11673400
0.67127996,5.11673400
0.67129996,5.11673400
0.67131996,5.11673400
0.67133996,5.11673400
0.67135996,5.11673400
0.67137996,5.11673400
0.67139996,5.11673400
0.67141996,5.11673400
0.67143996,5.11673400
0.67145996,5.11673400
0.67147996,5.11673400
0.67149996,5.11673400
0.67151996,5.11673400
0.67153996,5.11673400
0.67155996,5.11673400
0.67157996,5.11673400
0.67159996,5.11673400
0.67161996,5.11673400
0.67163996,5.11673400
0.67165996,5.11673400
0.67167996,5.11673400
0.67169996,5.11673400
0.67171996,5.11673400
0.67173996,5.11673400
0.67175996,5.11673400
0.67177996,5.11673400
0.67179996,5.11673400
0.67181996,5.11673400
0.67183996,5.11673400
0.67185996,5.11673400
0.67187996,5.11673400
0.67189996,5.11673400
0.67191996,5.11673400
0.67193996,5.11673400
0.67195996,5.11673400
0.67197996,5.11673400
0.67199996,5.11673400
0.67201996,5.11673400
0.67203996,5.11673400
0.67205996,5.11673400
0.67207996,5.11673400
0.67209996,5.11673400
0.67211996,5.11673400
0.67213996,5.11673400
0.67215996,5.11673400
0.67217996,5.11673400
0.67219996,5.11673400
0.67221996,5.11673400
0.67223996,5.11673400
0.67225996,5.11673400
0.67227996,5.11093500
0.67229996,5.11093500
0.67231996,5.11093500
0.67233996,5.11093500
0.67235996,5.11093500
0.67237996,5.11093500
0.67239996,5.11093500
0.67241996,5.11093500
0.67243996,5.11093500
0.67245996,5.11093500
0.67247996,5.11093500
0.67249996,5.11093500
0.67251996,5.11093500
0.67253996,5.11093500
0.67255996,5.11093500
0.67257996,5.11093500
0.67259996,5.11673400
0.67261996,5.11673400
0.67263996,5.11673400
0.67265996,5.11673400
0.67267996,5.11673400
0.67269996,5.11673400
0.67271996,5.11673400
0.67273996,5.11673400
0.67275996,5.11673400
0.67277996,5.11673400
0.67279996,5.11673400
0.67281996,5.11673400
0.67283996,5.11673400
0.67285996,5.11673400
0.67287996,5.11093500
0.67289996,5.11093500
0.67291996,5.11093500
0.67293996,5.11093500
0.67295996,5.11093500
0.67297996,5.11093500
0.67299996,5.11093500
0.67301996,5.11093500
0.67303996,5.11093500
0.67305996,5.11093500
0.67307996,5.11093500
0.67309996,5.11093500
0.67311996,5.11093500
0.67313996,5.11093500
0.67315996,5.11093500
0.67317996,5.11093500
0.67319996,5.11673400
0.67321996,5.11673400
0.67323996,5.11673400
0.67325996,5.11673400
0.67327996,5.11673400
0.67329996,5.11673400
0.67331996,5.11673400
0.67333996,5.11673400
0.67335996,5.11673400
0.67337996,5.11673400
0.67339996,5.11673400
0.67341996,5.11673400
0.67343996,5.11673400
0.67345996,5.11673400
0.67347996,5.11673400
0.67349996,5.11673400
0.67351996,5.11673400
0.67353996,5.11673400
0.67355996,5.11673400
0.67357996,5.11673400
0.67359996,5.11673400
0.67361996,5.11673400
0.67363996,5.11673400
0.67365996,5.11673400
0.67367996,5.11673400
0.67369996,5.11673400
0.67371996,5.11673400
0.67373996,5.11673400
0.67375996,5.11673400
0.67377996,5.11673400
0.67379996,5.11673400
0.67381996,5.11673400
0.67383996,5.11673400
0.67385996,5.11673400
0.67387996,5.11673400
0.67389996,5.11673400
0.67391996,5.11673400
0.67393996,5.11673400
0.67395996,5.11673400
0.67397996,5.11673400
0.67399996,5.11673400
0.67401996,5.11673400
0.67403996,5.11673400
0.67405996,5.11673400
0.67407996,5.11673400
0.67409996,5.11673400
0.67411996,5.11673400
0.67413996,5.11673400
0.67415996,5.11673400
0.67417996,5.11673400
0.67419996,5.11673400
0.67421996,5.11673400
0.67423996,5.11673400
0.67425996,5.11673400
0.67427996,5.11673400
0.67429996,5.11673400
0.67431996,5.11673400
0.67433996,5.11673400
0.67435996,5.11673400
0.67437996,5.11673400
0.67439996,5.11673400
0.67441996,5.11673400
0.67443996,5.11673400
0.67445996,5.11673400
0.67447996,5.11673400
0.67449996,5.11673400
0.67451996,5.11673400
0.67453996,5.11673400
0.67455996,5.11673400
0.67457996,5.11673400
0.67459996,5.11673400
0.67461996,5.11673400
0.67463996,5.11673400
0.67465996,5.11673400
0.67467996,5.11673400
0.67469996,5.11673400
0.67471996,5.11673400
0.67473996,5.11673400
0.67475996,5.11673400
0.67477996,5.11673400
0.67479996,5.11673400
0.67481996,5.11673400
0.67483996,5.11673400
0.67485996,5.11673400
0.67487996,5.11673400
0.67489996,5.11673400
0.67491996,5.11673400
0.67493996,5.11673400
0.67495996,5.11673400
0.67497996,5.11673400
0.67499996,5.11673400
0.67501996,5.11673400
0.67503996,5.11673400
0.67505996,5.11673400
0.67507996,5.11673400
0.67509996,5.11673400
0.67511996,5.11673400
0.67513996,5.11673400
0.67515996,5.11673400
0.67517996,5.11673400
0.67519996,5.11673400
0.67521996,5.11673400
0.67523996,5.11673400
0.67525996,5.11673400
0.67527996,5.11673400
0.67529996,5.11673400
0.67531996,5.11673400
0.67533996,5.11673400
0.67535996,5.11673400
0.67537996,5.11673400
0.67539996,5.11673400
0.67541996,5.11673400
0.67543996,5.11673400
0.67545996,5.11673400
0.67547996,5.11673400
0.67549996,5.11673400
0.67551996,5.11673400
0.67553996,5.11673400
0.67555996,5.11673400
0.67557996,5.11673400
0.67559996,5.11673400
0.67561996,5.11673400
0.67563996,5.11673400
0.67565996,5.11673400
0.67567996,5.11673400
0.67569996,5.11673400
0.67571996,5.11673400
0.67573996,5.11673400
0.67575996,5.11673400
0.67577996,5.11673400
0.67579996,5.11673400
0.67581996,5.11673400
0.67583996,5.11673400
0.67585996,5.11673400
0.67587996,5.11673400
0.67589996,5.11673400
0.67591996,5.11673400
0.67593996,5.11673400
0.67595996,5.11673400
0.67597996,5.11673400
0.67599996,5.11673400
0.67601996,5.11673400
0.67603996,5.11673400
0.67605996,5.11673400
0.67607996,5.11673400
0.67609996,5.11673400
0.67611996,5.11673400
0.67613996,5.11673400
0.67615996,5.11673400
0.67617996,5.11673400
0.67619996,5.11673400
0.67621996,5.11673400
0.67623996,5.11673400
0.67625996,5.11673400
0.67627996,5.11673400
0.67629996,5.11673400
0.67631996,5.11673400
0.67633996,5.11673400
0.67635996,5.11673400
0.67637996,5.11673400
0.67639996,5.11673400
0.67641996,5.11673400
0.67643996,5.11673400
0.67645996,5.11673400
0.67647996,5.11673400
0.67649996,5.11673400
0.67651996,5.11673400
0.67653996,5.11673400
0.67655996,5.11673400
0.67657996,5.11673400
0.67659996,5.11673400
0.67661996,5.11673400
0.67663996,5.11673400
0.67665996,5.11673400
0.67667996,5.11673400
0.67669996,5.11673400
0.67671996,5.11673400
0.67673996,5.11673400
0.67675996,5.11673400
0.67677996,5.11673400
0.67679996,5.11673400
0.67681996,5.11673400
0.67683996,5.11673400
0.67685996,5.11673400
0.67687996,5.11673400
0.67689996,5.11673400
0.67691996,5.11673400
0.67693996,5.11673400
0.67695996,5.11673400
0.67697996,5.11673400
0.67699996,5.11673400
0.67701996,5.11673400
0.67703996,5.11673400
0.67705996,5.11673400
0.67707996,5.11673400
0.67709996,5.11673400
0.67711996,5.11673400
0.67713996,5.11673400
0.67715996,5.11673400
0.67717996,5.11673400
0.67719996,5.11673400
0.67721996,5.11673400
0.67723996,5.11673400
0.67725996,5.11673400
0.67727996,5.11673400
0.67729996,5.11673400
0.67731996,5.11673400
0.67733996,5.11673400
0.67735996,5.11673400
0.67737996,5.11673400
0.67739996,5.11673400
0.67741996,5.11673400
0.67743996,5.11673400
0.67745996,5.11673400
0.67747996,5.11673400
0.67749996,5.11673400
0.67751996,5.11673400
0.67753996,5.11673400
0.67755996,5.11673400
0.67757996,5.11673400
0.67759996,5.11673400
0.67761996,5.11673400
0.67763996,5.11673400
0.67765996,5.11673400
0.67767996,5.11673400
0.67769996,5.11673400
0.67771996,5.11673400
0.67773996,5.11673400
0.67775996,5.11673400
0.67777996,5.11673400
0.67779996,5.11673400
0.67781996,5.11673400
0.67783996,5.11673400
0.67785996,5.11673400
0.67787996,5.11673400
0.67789996,5.11673400
0.67791996,5.11673400
0.67793996,5.11673400
0.67795996,5.11673400
0.67797996,5.11093500
0.67799996,5.11093500
0.67801996,5.11093500
0.67803996,5.11093500
0.67805996,5.11093500
0.67807996,5.11093500
0.67809996,5.11093500
0.67811996,5.11093500
0.67813996,5.11093500
0.67815996,5.11093500
0.67817996,5.11093500
0.67819996,5.11093500
0.67821996,5.11093500
0.67823996,5.11093500
0.67825996,5.11093500
0.67827996,5.11093500
0.67829996,5.11673400
0.67831996,5.11673400
0.67833996,5.11673400
0.67835996,5.11673400
0.67837996,5.11673400
0.67839996,5.11673400
0.67841996,5.11673400
0.67843996,5.11673400
0.67845996,5.11673400
0.67847996,5.11673400
0.67849996,5.11673400
0.67851996,5.11673400
0.67853996,5.11673400
0.67855996,5.11673400
0.67857996,5.11673400
0.67859996,5.11673400
0.67861996,5.11673400
0.67863996,5.11673400
0.67865996,5.12222700
0.67867996,5.12222700
0.67869996,5.12222700
0.67871996,5.12222700
0.67873996,5.12222700
0.67875996,5.12222700
0.67877996,5.12222700
0.67879996,5.12222700
0.67881996,5.12222700
0.67883996,5.12222700
0.67885996,5.12222700
0.67887996,5.12222700
0.67889996,5.12222700
0.67891996,5.12222700
0.67893996,5.12222700
0.67895996,5.12222700
0.67897996,5.11673400
0.67899996,5.11673400
0.67901996,5.11673400
0.67903996,5.11673400
0.67905996,5.11673400
0.67907996,5.11673400
0.67909996,5.11673400
0.67911996,5.11673400
0.67913996,5.11673400
0.67915996,5.11673400
0.67917996,5.11673400
0.67919996,5.11673400
0.67921996,5.11673400
0.67923996,5.11673400
0.67925996,5.11673400
0.67927996,5.11673400
0.67929996,5.11673400
0.67931996,5.11673400
0.67933996,5.11673400
0.67935996,5.11673400
0.67937996,5.11673400
0.67939996,5.11673400
0.67941996,5.11673400
0.67943996,5.11673400
0.67945996,5.11673400
0.67947996,5.11673400
0.67949996,5.11673400
0.67951996,5.11673400
0.67953996,5.11673400
0.67955996,5.11673400
0.67957996,5.11673400
0.67959996,5.11673400
0.67961996,5.11673400
